SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1c(Br)cc(cc1Br)NC(=O)C[C@@H](CO)[NH3+],24/000000098,"InChI=1S/C10H12Br2N2O3/c11-7-2-6(3-8(12)10(7)17)14-9(16)1-5(13)4-15/h2-3,5,15,17H,1,4,13H2,(H,14,16)/p+1/t5-/m0/s1",C10H13N2O3Br2,369,0.85,5.4,0.77,2.22,-150,3.5945173450676062,1
N(C(=O)Cc1nnc(o1)C/C=C/CC[C@H]1SCSCC1)N,29/000000141,"InChI=1S/C13H20N4O2S2/c14-15-11(18)8-13-17-16-12(19-13)5-3-1-2-4-10-6-7-20-9-21-10/h1,3,10H,2,4-9,14H2,(H,15,18)/b3-1+/t10-/m1/s1",C13H20N4O2S2,328,1.94,5.39,3.74,5.08,-150,4.039930550115715,1
OC(=O)[C@@H](N)C#Cc1nc2n(c1)CCCO2,24/000000060,"InChI=1S/C10H11N3O3/c11-8(9(14)15)3-2-7-6-13-4-1-5-16-10(13)12-7/h6,8H,1,4-5,11H2,(H,14,15)/t8-/m0/s1",C10H11N3O3,221,0.17,5.38,-0.53,19.7,-190,4.210808469344615,1
Oc1ccc(c(c1[C@H](CCS)CNN)Cl)C=C,18/000000024,"InChI=1S/C12H17ClN2OS/c1-2-8-3-4-10(16)11(12(8)13)9(5-6-17)7-15-14/h2-4,9,15-17H,1,5-7,14H2/t9-/m1/s1",C12H17N2OSCl,272,2.71,5.38,-4.68,15.2,-150,4.052279351756571,1
OC(=O)[C@@H](N)C#Cc1nnn(c1)CCn1cnnc1,24/000000074,"InChI=1S/C10H11N7O2/c11-9(10(18)19)2-1-8-5-17(15-14-8)4-3-16-6-12-13-7-16/h5-7,9H,3-4,11H2,(H,18,19)/t9-/m0/s1",C10H11N7O2,261,0.08,5.31,-1.63,3.58,-150,4.0777289375208,1
NNC(=O)Cc1nnc(o1)C/C=C/Cc1nnc([nH]1)[C@@H]([NH3+])C,29/000000164,"InChI=1S/C12H18N8O2/c1-7(13)12-15-8(17-20-12)4-2-3-5-10-18-19-11(22-10)6-9(21)16-14/h2-3,7H,4-6,13-14H2,1H3,(H,16,21)(H,15,17,20)/p+1/b3-2+/t7-/m0/s1",C12H19N8O2,307,0.37,5.31,2.77,6.58,-170,4.425888959123486,1
N(C(=O)Cc1nnc(o1)C/C=C/CCn1cnnc1C)N,29/000000218,"InChI=1S/C12H17N7O2/c1-9-16-14-8-19(9)6-4-2-3-5-11-17-18-12(21-11)7-10(20)15-13/h2-3,8H,4-7,13H2,1H3,(H,15,20)/b3-2+",C12H17N7O2,291,1.36,5.28,4.34,5.08,-20,3.381973620432169,1
OC(=O)[C@@H](N)C#Cc1nc([nH]c1)C(=O)C(=C)S,24/000000170,"InChI=1S/C10H9N3O3S/c1-5(17)8(14)9-12-4-6(13-9)2-3-7(11)10(15)16/h4,7,17H,1,11H2,(H,12,13)(H,15,16)/t7-/m0/s1",C10H9N3O3S,251,-0.25,5.28,-1.31,3.58,-170,4.780800421990684,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCn1cnnc1)N,29/000000329,"InChI=1S/C12H17N7O2/c13-16-10(20)7-12-18-17-11(21-12)5-3-1-2-4-6-19-8-14-15-9-19/h1,3,8-9H,2,4-7,13H2,(H,16,20)/b3-1+",C12H17N7O2,291,1.48,5.27,2.83,5.08,0,3.2512574918066965,1
NNC(=O)Cc1nnc(o1)C/C=C/c1onc(n1)C,29/000000204,"InChI=1S/C10H12N6O3/c1-6-12-8(19-16-6)3-2-4-9-14-15-10(18-9)5-7(17)13-11/h2-3H,4-5,11H2,1H3,(H,13,17)/b3-2+",C10H12N6O3,264,-0.04,5.25,6.84,3.72,-20,3.230887405062979,1
OC(=O)[C@@](CC)(N)C#CCS,24/000000122,"InChI=1S/C7H11NO2S/c1-2-7(8,6(9)10)4-3-5-11/h11H,2,5,8H2,1H3,(H,9,10)/t7-/m0/s1",C7H11NO2S,173,0.35,5.22,3.73,2.22,-170,4.512712198425378,1
NNC(=O)Cc1nnc(o1)C/C=C/c1c(Cl)scc1,29/000000011,"InChI=1S/C11H11ClN4O2S/c12-11-7(4-5-19-11)2-1-3-9-15-16-10(18-9)6-8(17)14-13/h1-2,4-5H,3,6,13H2,(H,14,17)/b2-1+",C11H11N4O2SCl,298,1.14,5.22,6.9,3.72,0,3.1919771486527226,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCCCC)N,29/000000216,"InChI=1S/C13H22N4O2/c1-2-3-4-5-6-7-8-9-12-16-17-13(19-12)10-11(18)15-14/h7-8H,2-6,9-10,14H2,1H3,(H,15,18)/b8-7+",C13H22N4O2,266,1.84,5.22,4.85,3.72,-110,2.7576540717296467,1
NNC(=O)Cc1nnc(o1)C/C=C/c1n[nH]cc1,29/000000102,"InChI=1S/C10H12N6O2/c11-13-8(17)6-10-16-15-9(18-10)3-1-2-7-4-5-12-14-7/h1-2,4-5H,3,6,11H2,(H,12,14)(H,13,17)/b2-1+",C10H12N6O2,248,0.22,5.21,6.81,3.72,0,3.533393828358779,1
OC(=O)[C@@H](N)C#Cc1nnc([nH]1)C=C,24/000000099,"InChI=1S/C8H8N4O2/c1-2-6-10-7(12-11-6)4-3-5(9)8(13)14/h2,5H,1,9H2,(H,13,14)(H,10,11,12)/t5-/m0/s1",C8H8N4O2,192,0.62,5.21,0.19,2.22,-150,4.784303089809877,1
C(=C\CONC(=O)c1nncs1)/CN1[C@H](N)[C@@H](CC1)[NH3+],24/000000144,"InChI=1S/C11H18N6O2S/c12-8-3-5-17(9(8)13)4-1-2-6-19-16-10(18)11-15-14-7-20-11/h1-2,7-9H,3-6,12-13H2,(H,16,18)/p+1/b2-1+/t8-,9?/m1/s1",C11H18N6O2S,298,0.7,5.2,2.44,3.58,-150,4.9034100023312135,1
OCCc1noc(c1)C[NH2+][C@@H](c1nonc1)c1ocnc1,2/000000017,"InChI=1S/C12H13N5O4/c18-2-1-8-3-9(20-16-8)4-14-12(10-5-15-21-17-10)11-6-13-7-19-11/h3,5-7,12,14,18H,1-2,4H2/p+1/t12-/m0/s1",C12H14N5O4,292,-0.34,5.19,0.23,3.58,-150,4.759087882418526,1
NNC(=O)Cc1nnc(o1)C/C=C/CCNC(=O)c1c(Cl)cccc1Cl,29/000000153,"InChI=1S/C16H17Cl2N5O3/c17-10-5-4-6-11(18)15(10)16(25)20-8-3-1-2-7-13-22-23-14(26-13)9-12(24)21-19/h1-2,4-6H,3,7-9,19H2,(H,20,25)(H,21,24)/b2-1+",C16H17N5O3Cl2,397,2.44,5.19,-0.01,5.24,-20,2.8243308593266736,1
O[C@@H](C(=O)NN)c1nnc(o1)C/C=C/CSC,29/000000284,"InChI=1S/C9H14N4O3S/c1-17-5-3-2-4-6-12-13-9(16-6)7(14)8(15)11-10/h2-3,7,14H,4-5,10H2,1H3,(H,11,15)/b3-2+/t7-/m0/s1",C9H14N4O3S,258,-0.33,5.18,6.37,22.3,-170,4.017117934265643,1
N(C(=O)Cc1nnc(o1)C/C=C/CC[C@H]1CSCC1)N,29/000000139,"InChI=1S/C13H20N4O2S/c14-15-11(18)8-13-17-16-12(19-13)5-3-1-2-4-10-6-7-20-9-10/h1,3,10H,2,4-9,14H2,(H,15,18)/b3-1+/t10-/m1/s1",C13H20N4O2S,296,1.69,5.18,3.4,3.72,-150,3.7649040121993904,1
OCCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000156,"InChI=1S/C10H16N4O3/c11-12-8(16)7-10-14-13-9(17-10)5-3-1-2-4-6-15/h1,3,15H,2,4-7,11H2,(H,12,16)/b3-1+",C10H16N4O3,240,-0.37,5.17,6.73,3.72,0,2.987010812609787,1
OCC#CC/C=C/Cc1nnc(o1)CC(=O)NNCCO,29/000000145,"InChI=1S/C13H18N4O4/c18-8-5-3-1-2-4-6-12-16-17-13(21-12)10-11(20)15-14-7-9-19/h2,4,14,18-19H,1,6-10H2,(H,15,20)/b4-2+",C13H18N4O4,294,0.25,5.13,10.35,3.72,-180,3.450034389662939,1
NNC(=O)Cc1nnc(o1)C/C=C/c1oncc1,29/000000111,"InChI=1S/C10H11N5O3/c11-13-8(16)6-10-15-14-9(17-10)3-1-2-7-4-5-12-18-7/h1-2,4-5H,3,6,11H2,(H,13,16)/b2-1+",C10H11N5O3,249,0.27,5.13,6.73,3.72,0,3.29126453841795,1
NNC(=O)Cc1nnc(o1)C/C=C/Cc1nnc([nH]1)C1COC1,29/000000180,"InChI=1S/C13H17N7O3/c14-16-10(21)5-12-19-18-11(23-12)4-2-1-3-9-15-13(20-17-9)8-6-22-7-8/h1-2,8H,3-7,14H2,(H,16,21)(H,15,17,20)/b2-1+",C13H17N7O3,319,0.25,5.13,2.27,6.58,-190,3.717515297449358,1
N(C(=O)Cc1nnc(o1)C/C=C/Cc1nnc[nH]1)N,29/000000052,"InChI=1S/C10H13N7O2/c11-14-8(18)5-10-17-16-9(19-10)4-2-1-3-7-12-6-13-15-7/h1-2,6H,3-5,11H2,(H,14,18)(H,12,13,15)/b2-1+",C10H13N7O2,263,0.72,5.12,5.25,3.72,0,3.629939013454587,1
NNC(=O)Cc1nnc(o1)C/C=C/CCCCNc1nccs1,29/000000221,"InChI=1S/C14H20N6O2S/c15-18-11(21)10-13-20-19-12(22-13)6-4-2-1-3-5-7-16-14-17-8-9-23-14/h2,4,8-9H,1,3,5-7,10,15H2,(H,16,17)(H,18,21)/b4-2+",C14H20N6O2S,336,0.73,5.12,1.77,5.08,0,2.993475019816543,1
O[C@H](CONC(=O)Nc1nncs1)c1ncsc1,24/000000138,"InChI=1S/C8H9N5O3S2/c14-6(5-2-17-3-9-5)1-16-13-7(15)11-8-12-10-4-18-8/h2-4,6,14H,1H2,(H2,11,12,13,15)/t6-/m1/s1",C8H9N5O3S2,287,0.74,5.11,1.94,3.58,-150,3.7730803312307994,1
OC[C@H](C[NH2+]C)c1noc(c1)C[NH2+]Cc1nonc1,2/000000019,"InChI=1S/C11H17N5O3/c1-12-3-8(7-17)11-2-10(18-16-11)6-13-4-9-5-14-19-15-9/h2,5,8,12-13,17H,3-4,6-7H2,1H3/p+2/t8-/m0/s1",C11H19N5O3,269,-0.27,5.11,1.26,5.09,-170,5.607810475982338,1
N(C(=O)Cc1nnc(o1)C/C=C/CC[C@H]1ON=CC1)N,29/000000294,"InChI=1S/C12H17N5O3/c13-15-10(18)8-12-17-16-11(19-12)5-3-1-2-4-9-6-7-14-20-9/h1,3,7,9H,2,4-6,8,13H2,(H,15,18)/b3-1+/t9-/m1/s1",C12H17N5O3,279,0.96,5.1,3.73,3.72,-150,4.060247248273662,1
OC(=O)[C@@](CF)(N)C#Cc1nnc[nH]1,24/000000077,"InChI=1S/C7H7FN4O2/c8-3-7(9,6(13)14)2-1-5-10-4-11-12-5/h4H,3,9H2,(H,13,14)(H,10,11,12)/t7-/m1/s1",C7H7N4O2F,198,0.81,5.1,2.95,20.1,-150,4.767469081712711,1
OCCc1noc(c1)C[NH2+][C@@H](c1nonc1)c1nnco1,2/000000021,"InChI=1S/C11H12N6O4/c18-2-1-7-3-8(20-16-7)4-12-10(9-5-14-21-17-9)11-15-13-6-19-11/h3,5-6,10,12,18H,1-2,4H2/p+1/t10-/m0/s1",C11H13N6O4,293,0.75,5.09,0.78,3.58,-150,4.811522373733661,1
c1nnc(s1)C/C=C/Cc1nnc(o1)CC(=O)NN,29/000000041,"InChI=1S/C10H12N6O2S/c11-13-7(17)5-9-15-14-8(18-9)3-1-2-4-10-16-12-6-19-10/h1-2,6H,3-5,11H2,(H,13,17)/b2-1+",C10H12N6O2S,280,0.97,5.09,5.55,5.24,0,3.449835796671371,1
NNC(=O)Cc1nnc(o1)C/C=C/CCCn1ncc(c1)C(=O)O,29/000000203,"InChI=1S/C14H18N6O4/c15-17-11(21)7-13-19-18-12(24-13)5-3-1-2-4-6-20-9-10(8-16-20)14(22)23/h1,3,8-9H,2,4-7,15H2,(H,17,21)(H,22,23)/b3-1+",C14H17N6O4,333,-0.18,5.09,4.27,6.58,0,3.001126921637076,1
N(C(=O)Cc1nnc(o1)C/C=C/CCN(=O)=O)N,29/000000127,"InChI=1S/C9H13N5O4/c10-11-7(15)6-9-13-12-8(18-9)4-2-1-3-5-14(16)17/h1-2H,3-6,10H2,(H,11,15)/b2-1+",C9H13N5O4,255,-0.05,5.07,5.74,3.72,-60,3.3642674259919154,1
N(C(=O)Cc1nnc(o1)C/C=C/c1cnoc1N)N,29/000000187,"InChI=1S/C10H12N6O3/c11-10-6(5-13-19-10)2-1-3-8-15-16-9(18-8)4-7(17)14-12/h1-2,5H,3-4,11-12H2,(H,14,17)/b2-1+",C10H12N6O3,264,-0.15,5.07,6.98,3.72,0,3.487574584550159,1
N(C(=O)Cc1nnc(o1)C/C=C/c1cccc(c1)c1nc(sc1)N)N,29/000000039,"InChI=1S/C16H16N6O2S/c17-16-19-12(9-25-16)11-5-1-3-10(7-11)4-2-6-14-21-22-15(24-14)8-13(23)20-18/h1-5,7,9H,6,8,18H2,(H2,17,19)(H,20,23)/b4-2+",C16H16N6O2S,356,1.55,5.07,2.12,5.08,-120,2.857545466945874,1
NNC(=O)Cc1nnc(o1)C/C=C/Cc1nnc([nH]1)CN(C)C,29/000000173,"InChI=1S/C13H20N8O2/c1-21(2)8-10-15-9(17-18-10)5-3-4-6-12-19-20-13(23-12)7-11(22)16-14/h3-4H,5-8,14H2,1-2H3,(H,16,22)(H,15,17,18)/b4-3+",C13H20N8O2,320,0.48,5.07,1.84,6.58,-80,3.552771725636556,1
Sc1nnc(o1)CC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000326,"InChI=1S/C11H14N6O3S/c12-13-7(18)6-10-16-14-8(19-10)4-2-1-3-5-9-15-17-11(21)20-9/h1-2H,3-6,12H2,(H,13,18)(H,17,21)/b2-1+",C11H14N6O3S,310,1.16,5.06,2.94,5.08,0,3.4342705435090926,1
NCc1cc(cc(c1)c1nnsc1)CC(=O)NN,21/000000058,"InChI=1S/C11H13N5OS/c12-5-8-1-7(4-11(17)14-13)2-9(3-8)10-6-18-16-15-10/h1-3,6H,4-5,12-13H2,(H,14,17)",C11H13N5OS,263,1.09,5.05,-3.32,3.58,-120,2.7202751544987027,1
S[C@H]1C(=O)N(C(=O)NC1)Cc1nnsc1,29/000000257,"InChI=1S/C7H8N4O2S2/c12-6-5(14)1-8-7(13)11(6)2-4-3-15-10-9-4/h3,5,14H,1-2H2,(H,8,13)/t5-/m1/s1",C7H8N4O2S2,244,0.66,5.04,6.77,2.22,-150,3.9729493765364623,1
OC(=O)[C@@H](N)C#Cc1nncs1,24/000000006,"InChI=1S/C6H5N3O2S/c7-4(6(10)11)1-2-5-9-8-3-12-5/h3-4H,7H2,(H,10,11)/t4-/m0/s1",C6H5N3O2S,183,0.31,5.04,2.47,2.47,-150,4.496969107851671,1
c1nc(c(s1)CC/C=C/Cc1nnc(o1)CC(=O)NN)N,29/000000275,"InChI=1S/C12H16N6O2S/c13-12-8(21-7-15-12)4-2-1-3-5-10-17-18-11(20-10)6-9(19)16-14/h1,3,7H,2,4-6,13-14H2,(H,16,19)/b3-1+",C12H16N6O2S,308,-0.28,5.03,4.67,5.08,0,3.4320366973552465,1
OC(=O)[C@@H](N)C#Cc1nc([nH]c1)CCNNC,24/000000172,"InChI=1S/C10H15N5O2/c1-12-14-5-4-9-13-6-7(15-9)2-3-8(11)10(16)17/h6,8,12,14H,4-5,11H2,1H3,(H,13,15)(H,16,17)/t8-/m0/s1",C10H15N5O2,237,-0.25,5.02,-2.03,3.58,-170,4.574007295967771,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCCOC(=O)C)N,29/000000169,"InChI=1S/C13H20N4O4/c1-10(18)20-8-6-4-2-3-5-7-12-16-17-13(21-12)9-11(19)15-14/h3,5H,2,4,6-9,14H2,1H3,(H,15,19)/b5-3+",C13H20N4O4,296,0.73,5.02,3.04,5.08,-200,2.845704376625129,1
OC(=O)[C@@H](N)C#Cc1ncn(c1)Cc1ccc(cc1)OC,24/000000110,"InChI=1S/C15H15N3O3/c1-21-13-5-2-11(3-6-13)8-18-9-12(17-10-18)4-7-14(16)15(19)20/h2-3,5-6,9-10,14H,8,16H2,1H3,(H,19,20)/t14-/m0/s1",C15H15N3O3,285,1.24,5.02,-2.72,3.85,-190,3.3315323497609146,1
OC(=O)[C@@H](N)C#Cc1ccc2c(c1)COC2,24/000000029,"InChI=1S/C12H11NO3/c13-11(12(14)15)4-2-8-1-3-9-6-16-7-10(9)5-8/h1,3,5,11H,6-7,13H2,(H,14,15)/t11-/m0/s1",C12H11NO3,217,0.45,5.0,0.17,15.2,-190,3.5333161616523068,1
OCCN[C@H](C(=O)O)C#Cc1nnc[nH]1,24/000000076,"InChI=1S/C8H10N4O3/c13-4-3-9-6(8(14)15)1-2-7-10-5-11-12-7/h5-6,9,13H,3-4H2,(H,14,15)(H,10,11,12)/t6-/m0/s1",C8H10N4O3,210,-0.23,5.0,4.05,3.85,-150,4.4410680578551425,1
S[C@@H](NC(=O)Cc1ccccc1)c1nc(cnc1)CO,13/000000009,"InChI=1S/C14H15N3O2S/c18-9-11-7-15-8-12(16-11)14(20)17-13(19)6-10-4-2-1-3-5-10/h1-5,7-8,14,18,20H,6,9H2,(H,17,19)/t14-/m1/s1",C14H15N3O2S,289,0.23,4.98,3.44,16.1,-150,3.068794574812821,1
OC(=O)[C@@H](N)C#Cc1nnco1,24/000000023,"InChI=1S/C6H5N3O3/c7-4(6(10)11)1-2-5-9-8-3-12-5/h3-4H,7H2,(H,10,11)/t4-/m0/s1",C6H5N3O3,167,-0.02,4.98,1.96,2.47,-150,4.57600127568384,1
SCC#C[C@](C(=O)O)(C=S)N,24/000000145,"InChI=1S/C6H7NO2S2/c7-6(4-11,5(8)9)2-1-3-10/h4,10H,3,7H2,(H,8,9)/t6-/m1/s1",C6H7NO2S2,189,-0.22,4.98,4.5,1.11,-150,5.072418242381423,1
Oc1cc(cc(c1COCc1snnc1)Cl)N1C=CNC1,18/000000008,"InChI=1S/C13H13ClN4O2S/c14-12-3-9(18-2-1-15-8-18)4-13(19)11(12)7-20-6-10-5-16-17-21-10/h1-5,15,19H,6-8H2",C13H13N4O2SCl,324,3.17,4.97,-2.02,23.8,-180,3.733019660785259,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCOCC)N,29/000000197,"InChI=1S/C12H20N4O3/c1-2-18-8-6-4-3-5-7-11-15-16-12(19-11)9-10(17)14-13/h3,5H,2,4,6-9,13H2,1H3,(H,14,17)/b5-3+",C12H20N4O3,268,0.57,4.95,5.11,3.72,-110,2.8989797127552865,1
N=c1scc([nH]1)[C@H](c1ncc([nH]1)N(=O)=O)O,19/000000022,"InChI=1S/C7H7N5O3S/c8-7-10-3(2-16-7)5(13)6-9-1-4(11-6)12(14)15/h1-2,5,13H,(H2,8,10)(H,9,11)/t5-/m1/s1",C7H7N5O3S,241,0.03,4.95,4.09,2.22,-150,4.524591056757201,1
N(C(=O)Cc1nnc(o1)C/C=C/[C@H]1CSCNC1)N,29/000000032,"InChI=1S/C11H17N5O2S/c12-14-9(17)4-11-16-15-10(18-11)3-1-2-8-5-13-7-19-6-8/h1-2,8,13H,3-7,12H2,(H,14,17)/b2-1+/t8-/m1/s1",C11H17N5O2S,283,-0.13,4.95,7.3,3.72,-150,4.145953692765554,1
OC(=O)[C@@H](N)C#Cc1nnc[nH]1,24/000000050,"InChI=1S/C6H6N4O2/c7-4(6(11)12)1-2-5-8-3-9-10-5/h3-4H,7H2,(H,11,12)(H,8,9,10)/t4-/m0/s1",C6H6N4O2,166,0.09,4.94,1.72,2.47,-150,4.687529947012511,1
N(C(=O)Cc1nnc(o1)C/C=C/c1nsc(c1)N)N,29/000000035,"InChI=1S/C10H12N6O2S/c11-7-4-6(16-19-7)2-1-3-9-14-15-10(18-9)5-8(17)13-12/h1-2,4H,3,5,11-12H2,(H,13,17)/b2-1+",C10H12N6O2S,280,-0.39,4.94,6.99,3.72,0,3.564341251216825,1
OC(=O)[C@@H](N)C#Cc1nnn(c1)CCc1cn[nH]c1C,24/000000115,"InChI=1S/C12H14N6O2/c1-8-9(6-14-15-8)4-5-18-7-10(16-17-18)2-3-11(13)12(19)20/h6-7,11H,4-5,13H2,1H3,(H,14,15)(H,19,20)/t11-/m0/s1",C12H14N6O2,274,-0.27,4.93,1.02,3.58,-170,3.846610899277829,1
NN[C@@]1(C=NCC1)/C=C/C/C=C/C,16/000000008,"InChI=1S/C10H17N3/c1-2-3-4-5-6-10(13-11)7-8-12-9-10/h2-3,5-6,9,13H,4,7-8,11H2,1H3/b3-2+,6-5+/t10-/m0/s1",C10H17N3,179,0.99,4.93,6.8,2.22,-170,5.040448434233799,1
c1occ(n1)C/C=C/Cc1nnc(o1)CC(=O)NN,29/000000037,"InChI=1S/C11H13N5O3/c12-14-9(17)5-11-16-15-10(19-11)4-2-1-3-8-6-18-7-13-8/h1-2,6-7H,3-5,12H2,(H,14,17)/b2-1+",C11H13N5O3,263,-0.17,4.91,6.42,3.72,0,3.486641391076965,1
NNC(=O)Cc1nnc(o1)C/C=C/CCC#CCCC,29/000000298,"InChI=1S/C14H20N4O2/c1-2-3-4-5-6-7-8-9-10-13-17-18-14(20-13)11-12(19)16-15/h8-9H,2-3,6-7,10-11,15H2,1H3,(H,16,19)/b9-8+",C14H20N4O2,276,1.41,4.91,2.18,3.72,-170,3.280856686079698,1
NNC(=O)Cc1nnc(o1)C/C=C/CCOc1nocc1,29/000000215,"InChI=1S/C12H15N5O4/c13-14-9(18)8-12-16-15-10(21-12)4-2-1-3-6-19-11-5-7-20-17-11/h1-2,5,7H,3-4,6,8,13H2,(H,14,18)/b2-1+",C12H15N5O4,293,0.75,4.91,4.15,5.08,0,3.230678929385512,1
Oc1ccc(c(c1CCNN)Cl)C=C,18/000000013,"InChI=1S/C10H13ClN2O/c1-2-7-3-4-9(14)8(10(7)11)5-6-13-12/h2-4,13-14H,1,5-6,12H2",C10H13N2OCl,212,1.81,4.9,-5.49,2.22,0,3.0701295735463896,1
C1=C(N[C@H](N1)CCNCC)C/C=C/CN,24/000000183,"InChI=1S/C11H22N4/c1-2-13-8-6-11-14-9-10(15-11)5-3-4-7-12/h3-4,9,11,13-15H,2,5-8,12H2,1H3/b4-3+/t11-/m0/s1",C11H22N4,210,0.51,4.89,4.84,3.58,-170,4.4733850269325774,1
ONC(=O)COC(=O)Cc1cccc(c1)c1scnc1,21/000000011,"InChI=1S/C13H12N2O4S/c16-12(15-18)7-19-13(17)5-9-2-1-3-10(4-9)11-6-14-8-20-11/h1-4,6,8,18H,5,7H2,(H,15,16)",C13H12N2O4S,292,0.61,4.88,-0.78,5.09,-120,2.4248874553104667,1
ONC[C@@H](c1n[nH]c(=S)[nH]1)OCc1cc(c[nH]1)C(=O)O,14/000000007,"InChI=1S/C10H13N5O4S/c16-9(17)5-1-6(11-2-5)4-19-7(3-12-18)8-13-10(20)15-14-8/h1-2,7,11-12,18H,3-4H2,(H,16,17)(H2,13,14,15,20)/t7-/m0/s1",C10H13N5O4S,299,0.35,4.87,-1.36,3.58,-150,4.235796613563544,1
SCCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000150,"InChI=1S/C10H16N4O2S/c11-12-8(15)7-10-14-13-9(16-10)5-3-1-2-4-6-17/h1,3,17H,2,4-7,11H2,(H,12,15)/b3-1+",C10H16N4O2S,256,1.01,4.87,5.35,3.72,0,3.2085608126097878,1
OC[C@@H](C)C(=O)c1oc(=O)[nH]n1,19/000000015,"InChI=1S/C6H8N2O4/c1-3(2-9)4(10)5-7-8-6(11)12-5/h3,9H,2H2,1H3,(H,8,11)/t3-/m1/s1",C6H8N2O4,172,-0.37,4.86,5.33,3.58,-170,3.8304936707887354,1
OCC#CCCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000317,"InChI=1S/C13H18N4O3/c14-15-11(19)10-13-17-16-12(20-13)8-6-4-2-1-3-5-7-9-18/h4,6,18H,1-3,8-10,14H2,(H,15,19)/b6-4+",C13H18N4O3,278,0.12,4.86,1.67,3.72,-150,3.2385870504521677,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCOC(=O)C)N,29/000000193,"InChI=1S/C12H18N4O4/c1-9(17)19-7-5-3-2-4-6-11-15-16-12(20-11)8-10(18)14-13/h2,4H,3,5-8,13H2,1H3,(H,14,18)/b4-2+",C12H18N4O4,282,0.37,4.85,2.34,3.72,-170,2.892883377809021,1
OC(=O)c1cnc2c(c1)c(ccc2)CCCCCNc1cn[nH]c1,18/000000005,"InChI=1S/C18H20N4O2/c23-18(24)14-9-16-13(6-4-7-17(16)20-10-14)5-2-1-3-8-19-15-11-21-22-12-15/h4,6-7,9-12,19H,1-3,5,8H2,(H,21,22)(H,23,24)",C18H20N4O2,324,3.42,4.85,1.05,3.58,-80,2.4483618149790285,1
N(C(=O)Cc1nnc(o1)C/C=C/CC[C@H]1CNCC1)N,29/000000172,"InChI=1S/C13H21N5O2/c14-16-11(19)8-13-18-17-12(20-13)5-3-1-2-4-10-6-7-15-9-10/h1,3,10,15H,2,4-9,14H2,(H,16,19)/b3-1+/t10-/m1/s1",C13H21N5O2,279,0.33,4.83,3.86,3.72,-150,3.5119992376635816,1
OC(=O)[C@](C)(c1nscc1)O,24/000000070,"InChI=1S/C6H7NO3S/c1-6(10,5(8)9)4-2-3-11-7-4/h2-3,10H,1H3,(H,8,9)/t6-/m0/s1",C6H7NO3S,173,-0.13,4.82,3.73,1.11,-170,3.9528344416993466,1
N(C(=O)Cc1nnc(o1)C/C=C/CCC/C=C/N)N,29/000000315,"InChI=1S/C12H19N5O2/c13-8-6-4-2-1-3-5-7-11-16-17-12(19-11)9-10(18)15-14/h3,5-6,8H,1-2,4,7,9,13-14H2,(H,15,18)/b5-3+,8-6+",C12H19N5O2,265,0.36,4.82,5.11,3.72,-90,3.3462515076270822,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCOC)N,29/000000271,"InChI=1S/C11H18N4O3/c1-17-7-5-3-2-4-6-10-14-15-11(18-10)8-9(16)13-12/h2,4H,3,5-8,12H2,1H3,(H,13,16)/b4-2+",C11H18N4O3,254,0.15,4.82,6.93,3.72,-80,2.888701398842594,1
O[C@H](c1nn2c(s1)nnc2)C#CC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000249,"InChI=1S/C14H14N8O3S/c15-17-10(24)7-12-19-18-11(25-12)6-4-2-1-3-5-9(23)13-21-22-8-16-20-14(22)26-13/h2,4,8-9,23H,1,6-7,15H2,(H,17,24)/b4-2+/t9-/m0/s1",C14H14N8O3S,374,0.32,4.81,1.33,6.6,-190,4.292803944998404,1
Oc1cc(/C(=C/CC(=O)O)/c2n[nH]cn2)cc(c1O)CNC=C,23/000000050,"InChI=1S/C15H16N4O4/c1-2-16-7-10-5-9(6-12(20)14(10)23)11(3-4-13(21)22)15-17-8-18-19-15/h2-3,5-6,8,16,20,23H,1,4,7H2,(H,21,22)(H,17,18,19)/b11-3-",C15H15N4O4,315,1.18,4.81,-7.05,6.45,-60,3.7977496287430643,1
NNC(=O)Cc1nnc(o1)C/C=C/C(F)F,29/000000095,"InChI=1S/C8H10F2N4O2/c9-5(10)2-1-3-7-13-14-8(16-7)4-6(15)12-11/h1-2,5H,3-4,11H2,(H,12,15)/b2-1+",C8H10N4O2F2,232,0.39,4.8,6.64,3.72,-150,3.3077778459777027,1
